DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
2020-09-03,12412.1,12440.75,11661.65,11804.25,950351
2020-09-04,11729.7,11845.85,11145.2,11540.6,1212201
2020-09-07,11544.95,11549.35,11310.85,11500.8,432851
2020-09-08,11510.2,11587.6,11043.7,11047.35,624951
2020-09-09,11043.55,11481.5,10938.95,11373.35,755301
2020-09-10,11381.9,11569.05,11092.45,11181.05,752351
2020-09-11,11194.9,11359.8,10940.9,11075.8,718701
2020-09-14,11118.1,11366.65,11085.95,11277.0,402501
2020-09-15,11288.35,11498.4,11250.25,11465.25,319401
2020-09-16,11469.85,11551.9,11240.5,11267.0,419951
2020-09-17,11275.3,11305.45,10921.45,11081.95,574651
2020-09-18,11071.75,11176.9,10757.9,10953.65,719901
2020-09-21,10936.0,11025.85,10672.4,10997.6,645301
2020-09-22,10983.5,11208.15,10914.4,11169.9,401101
2020-09-23,11179.25,11238.9,10802.65,10835.65,528901
2020-09-24,10817.6,11028.0,10678.5,10924.75,591851
2020-09-25,10936.9,11182.05,10829.4,11150.3,491901
2020-09-28,11164.7,11419.6,11156.6,11410.35,280351
2020-09-29,11399.1,11464.0,11304.5,11335.25,255151
2020-09-30,11328.2,11541.7,11182.85,11372.85,673051
2020-10-01,11397.05,11614.1,11395.05,11586.45,248701
2020-10-02,11586.0,11619.65,11220.4,11267.15,479651
2020-10-05,11329.6,11511.1,11283.5,11484.5,300301
2020-10-06,11483.9,11539.3,11211.8,11220.9,392001
2020-10-07,11237.0,11521.65,11222.0,11490.65,345651
2020-10-08,11489.1,11593.9,11485.1,11574.5,132201
2020-10-09,11580.85,11754.35,11567.6,11740.25,214101
2020-10-12,11712.2,12212.6,11708.6,12105.6,614601
2020-10-13,12118.75,12263.9,12035.8,12097.4,434851
